TIME_PERIOD,iso_o,pageRank_repro.wpr,close_repro.closeness,outdegree_repro.degree,indegree_repro.degree,local_clust_tt_repro,local_clust_out_repro
2002,TUR,0.0061495147576345,8273.91968596047,613.090887246932,803.859241444671,0.907371775160614,0.861328130022429
2002,TUV,0.0013705563968909,1745.83830006204,17.2458112508752,44.5970883362836,0.985054432526213,0.999895946309222
2002,TZA,0.0032614105715657,133.090128700842,5.37459546731685,57.8181043567876,0.932448737617456,0.788104002758132
2002,UGA,0.0026173777676634,184.015237138433,4.58587791128531,36.7918848183003,0.943770457695392,0.905381520580448
2002,UKR,0.0039806865783536,3019.63355029805,130.560341848988,245.54659552674,0.881878419547468,0.749149732005364
2002,URY,0.0022333628483672,855.910327831173,20.2564362510417,58.0782425194639,0.945581334829228,0.889486104534099
2002,USA,0.0809209214319088,27760.9216546313,11399.88049277,13875.6048348441,0.829240608556682,0.807641048401817
2002,UZB,0.0027231951416527,368.344968394439,7.59969400254137,53.3581505906665,0.967140707894506,0.861903250761344
2002,VCT,0.0018864914076411,114.774021433795,3.05435939114912,10.3799040892181,0.944502441390161,0.844853681466319
2002,VEN,0.0047226025390545,1640.17851851554,44.3251430319261,314.701083445223,0.941082105594717,0.845020538719885
2002,VNM,0.0028055715581257,5939.60673774877,209.483156509734,340.821543695714,0.936839456341253,0.901132211994249
2002,VUT,0.0018033159272777,16.5980289019398,1.89192394462512,6.50659935604935,0.938818024175692,0.805871990604815
2002,WSM,0.002137601830313,1593.63665818475,17.3171156622699,14.284349760252,0.941946237000706,0.974359490067455
2002,YEM,0.0026812899863278,102.908912578223,4.83266914603634,95.5014837302528,0.93481944682782,0.896583700981407
2002,ZAF,0.007851356770246,3309.49171022847,205.817522746855,620.002246768097,0.880279081999149,0.681061258944564
2002,ZMB,0.002841490127164,536.652768592493,9.97307015187645,48.7516363869824,0.943994275152823,0.814924270583936
2002,ZWE,0.0024355608390226,345.494836191279,9.57144934098318,40.5439338226679,0.948400031644412,0.771160935105276
