iso_o,iso_d,log_dist
ALB,PRT,7.812943808854198
ALB,PRY,9.294449875935364
ALB,PYF,9.752517558959047
ALB,QAT,8.138003247880269
ALB,RUS,7.63224510667904
ALB,RWA,8.502275879510663
ALB,SAU,8.040728091759743
ALB,SDN,8.04550077697518
ALB,SEN,8.446026244052348
ALB,SGP,9.151028169810193
ALB,SLB,9.59969371317547
ALB,SLE,8.495668386022292
ALB,SLV,9.262546599513422
ALB,STP,8.468937174564724
ALB,SUR,9.028616676427571
ALB,SVK,6.670423296240193
ALB,SVN,6.5196036734561975
ALB,SWE,7.604395352283634
ALB,SWZ,8.938687804466745
ALB,SYC,8.742951241946809
ALB,SYR,7.435422090484139
ALB,TCD,8.095665162584229
ALB,TGO,8.371344884645234
ALB,THA,9.016900272635414
ALB,TJK,8.327607957879694
ALB,TKM,8.10150621759265
ALB,TON,9.76300807779618
ALB,TTO,9.049801715736528
ALB,TUN,6.875232190582357
ALB,TUR,6.640428752834069
ALB,TUV,9.671126651672308
ALB,TZA,8.651603098034313
ALB,UGA,8.463977629603292
ALB,UKR,7.173168736086984
ALB,URY,9.349201909108178
ALB,USA,8.914576529822984
ALB,UZB,8.312060958078876
ALB,VCT,9.02517024184686
ALB,VEN,9.101851077903026
ALB,VNM,9.008589604557365
ALB,VUT,9.683371912468385
ALB,WSM,9.676635884647627
ALB,YEM,8.221678389742811
ALB,ZAF,9.033395534685033
ALB,ZMB,8.761155637765317
ALB,ZWE,8.807835228846246
AND,ABW,8.932316574532093
AND,AFG,8.666708975259999
AND,AGO,8.67198732132794
AND,ALB,7.326170175465861
AND,ARE,8.558276591767012
AND,ARG,9.262414661307773
AND,ARM,8.178583512091041
AND,ATG,8.789540078675522
AND,AUS,9.754438089350684
AND,AUT,7.187053051214424
AND,AZE,8.29132267531101
AND,BDI,8.669557991795388
AND,BEL,6.859090107000856
AND,BEN,8.29882571646982
AND,BFA,8.123099977518514
AND,BGD,9.008783884315934
AND,BGR,7.48527385143911
AND,BHR,8.473887072345208
AND,BHS,8.893279470420055
AND,BIH,7.229965581705542
AND,BLR,7.734602150503646
AND,BLZ,9.077618822768512
AND,BMU,8.669264110038684
AND,BOL,9.17718909050155
AND,BRA,9.088548486608664
AND,BRB,8.806587447245137
AND,BRN,9.35234241215338
AND,BTN,8.969161278650537
AND,BWA,8.973825445955633
AND,CAF,8.426888761912394
AND,CAN,8.747742214412273
AND,CHE,6.524800159369939
AND,CHL,9.323750303982584
AND,CHN,9.078475361593812
AND,CIV,8.336682793483435
AND,CMR,8.392751561442463
AND,COG,8.59101189316388
AND,COL,9.055765919036448
AND,COM,8.906427286413985
AND,CPV,8.266321493687125
AND,CRI,9.09453853494907
AND,CUB,8.964990321379307
AND,CYP,7.95902575411448
AND,CZE,7.171927907373529
AND,DEU,6.985281900888046
AND,DJI,8.57309704084147
AND,DMA,8.803899838295136
AND,DNK,7.419829522897444
AND,DOM,8.870751624074689
AND,DZA,6.467113150961983
AND,ECU,9.128690957573731
AND,EGY,8.00163773292996
AND,ERI,8.448902145021004
AND,ESP,6.200361901535341
AND,EST,7.809606663427877
AND,ETH,8.557016415331143
AND,FIN,7.834423577164068
AND,FJI,9.758821831266744
AND,FRA,6.567443581053523
AND,FSM,9.550376963017866
AND,GAB,8.466737861627738
AND,GBR,6.917286710227926
AND,GEO,8.171389229366062
AND,GHA,8.322669652303503
AND,GIN,8.303186769109056
AND,GMB,8.208755878075992
AND,GNB,8.240608250735884
AND,GNQ,8.383259889465553
AND,GRC,7.574371608426068
AND,GRD,8.84304783175507
