iso_o,iso_d,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces
AFG,FRA,0,0,0,0,0,0,0,0,5590.3809,5590.3809,5500.664767,5489.888222
AFG,FRO,0,0,0,0,0,0,0,0,5959.8828,5959.8828,5888.946696,5885.449582
AFG,FSM,0,0,0,0,0,0,0,0,9494.7041,9494.7041,9075.823914,9032.830274
AFG,GAB,0,0,0,0,0,0,0,0,7263.6885,7263.6885,7167.722665,7160.384486
AFG,GBR,0,0,0,0,0,0,0,0,5718.0776,5718.0776,5694.557162,5689.18357
AFG,GEO,0,0,0,0,0,0,0,0,2270.991,2270.991,2272.455692,2252.76736
AFG,GHA,0,0,0,0,0,0,0,0,7786.48,7786.48,7685.409384,7678.898222
AFG,GIB,0,0,0,0,0,0,0,0,6593.5981,6593.5981,6499.797116,6495.015502
AFG,GIN,0,0,0,0,0,0,0,0,8955.4424,8955.4424,8573.144174,8565.665512
AFG,GLP,0,0,0,0,0,0,0,0,12384.114,12384.114,12261.62269,12259.49211
AFG,GMB,0,0,0,0,0,0,0,0,8798.2207,8798.2207,8679.354248,8674.603813
AFG,GNB,0,0,0,0,0,0,0,0,8805.0137,8805.0137,8695.239621,8690.771734
AFG,GNQ,0,0,0,0,0,0,0,0,7088.998,7088.998,7024.810473,7018.45638
AFG,GRC,0,0,0,0,0,0,0,0,4058.4702,4058.4702,3981.455163,3972.515602
AFG,GRD,0,0,0,0,0,0,0,0,12707.119,12707.119,12605.83704,12603.6894
AFG,GRL,0,0,0,0,0,0,0,0,7901.7754,7901.7754,7655.878565,7644.29899
AFG,GTM,0,0,0,0,0,0,0,0,14157.619,14157.619,14094.44832,14092.99907
AFG,GUF,0,0,0,0,0,0,0,0,12506.794,12506.794,12447.90382,12444.9181
AFG,GUY,0,0,0,0,0,0,0,0,12850.204,12850.204,12765.90527,12763.44521
AFG,HKG,0,0,0,0,0,0,0,0,4566.6172,4566.6172,4656.973931,4649.385371
AFG,HND,0,0,0,0,0,0,0,0,14078.02,14078.02,13928.30575,13926.53949
AFG,HRV,0,0,0,0,0,0,0,0,4608.1997,4608.1997,4501.397688,4493.197873
AFG,HTI,0,0,0,0,0,0,0,0,12860.997,12860.997,12769.69132,12767.79489
AFG,HUN,0,0,0,0,0,0,0,0,4367.6938,4367.6938,4265.952722,4257.652749
AFG,IDN,0,0,0,0,0,0,0,0,6000.7856,6000.7856,6105.471254,6048.273388
AFG,IND,0,0,0,0,0,0,0,0,1003.8931,1003.8931,1741.230214,1578.107636
AFG,IRL,0,0,0,0,0,0,0,0,6085.9263,6085.9263,6052.053662,6047.218269
AFG,IRN,1,1,1,0,0,0,0,0,1620.8257,1620.8257,1553.816028,1428.415666
AFG,IRQ,0,0,0,0,0,0,0,0,2285.353,2285.353,2173.033468,2149.576678
AFG,ISL,0,0,0,0,0,0,0,0,6658.5552,6658.5552,6564.804103,6560.939972
AFG,ISR,0,0,0,0,0,0,0,0,3199.1926,3199.1926,3097.464587,3084.392577
AFG,ITA,0,0,0,0,0,0,0,0,4935.9937,4935.9937,4878.285503,4866.299851
AFG,JAM,0,0,0,0,0,0,0,0,13173.263,13173.263,13097.57479,13095.92185
AFG,JOR,0,0,0,0,0,0,0,0,3096.2295,3096.2295,3009.074896,2995.340216
AFG,JPN,0,0,0,0,0,0,0,0,6278.0156,6278.0156,6169.581521,6154.539158
AFG,KAZ,0,0,0,0,0,0,0,0,1180.1686,1862.5024,1647.539248,1484.99188
AFG,KEN,0,0,0,0,0,0,0,0,5221.5811,5221.5811,5167.670519,5158.485815
AFG,KGZ,0,0,0,0,0,0,0,0,1043.7155,1043.7155,996.8190021,946.0743821
AFG,KHM,0,0,0,0,0,0,0,0,4421.1748,4421.1748,4470.221684,4461.521059
AFG,KIR,0,0,0,0,0,0,0,0,11202.848,11202.848,11393.98199,11374.8838
AFG,KNA,0,0,0,0,0,0,0,0,12346.531,12346.531,11909.9999,10442.58898
AFG,KOR,0,0,0,0,0,0,0,0,5131.8877,5131.8877,5275.912133,5266.729221
AFG,KWT,0,0,0,0,0,0,0,0,2079.5535,2079.5535,2001.406757,1978.614472
AFG,LAO,0,0,0,0,0,0,0,0,3784.9177,3784.9177,3977.165616,3954.113096
AFG,LBN,0,0,0,0,0,0,0,0,3088.8691,3088.8691,2992.41851,2979.234889
AFG,LBR,0,0,0,0,0,0,0,0,8699.1172,8699.1172,8569.939399,8564.505416
AFG,LBY,0,0,0,0,0,0,0,0,5133.1187,5133.1187,4813.555173,4781.017834
AFG,LCA,0,0,0,0,0,0,0,0,12492.829,12492.829,12404.06418,12401.9146
AFG,LKA,0,0,0,0,0,0,0,0,3261.0613,3261.0613,3277.398036,3268.078486
AFG,LSO,0,0,0,0,0,0,0,0,8347.4268,8347.4268,8310.679919,8306.38857
AFG,LTU,0,0,0,0,0,0,0,0,4042.8289,4042.8289,4068.192673,4060.41481
AFG,LUX,0,0,0,0,0,0,0,0,5304.3364,5304.3364,5224.883586,5219.946712
AFG,LVA,0,0,0,0,0,0,0,0,4186.2739,4186.2739,4098.595037,4091.314316
AFG,MAC,0,0,0,0,0,0,0,0,4512.5732,4512.5732,,
AFG,MAR,0,0,0,0,0,0,0,0,6811.5361,6811.5361,6734.63333,6724.651758
AFG,MDA,0,0,0,0,0,0,0,0,3626.967,3626.967,3544.93143,3536.629867
AFG,MDG,0,0,0,0,0,0,0,0,6370.1416,6370.1416,6386.71084,6369.428163
AFG,MDV,0,0,0,0,0,0,0,0,3406.5645,3406.5645,3505.54149,3485.444642
AFG,MEX,0,0,0,0,0,0,0,0,13906.068,13906.068,13588.66571,13572.40442
AFG,MHL,0,0,0,0,0,0,0,0,10652.167,10652.167,10594.76391,10587.68572
AFG,MKD,0,0,0,0,0,0,0,0,4198.3369,4198.3369,4105.127705,4097.169263
AFG,MLI,0,0,0,0,0,0,0,0,8056.6147,8056.6147,7857.143445,7845.174872
AFG,MLT,0,0,0,0,0,0,0,0,4906.9824,4906.9824,4819.005389,4811.928206
AFG,MMR,0,0,0,0,0,0,0,0,3330.2122,3330.2122,3339.196492,3318.589022
AFG,MNG,0,0,0,0,0,0,0,0,3443.5449,3443.5449,3424.311352,3382.218282
AFG,MNP,0,0,0,0,0,0,0,0,7848.5703,7848.5703,7937.969565,7933.194146
AFG,MOZ,0,0,0,0,0,0,0,0,7760.6577,7760.6577,7120.936856,7065.662331
AFG,MRT,0,0,0,0,0,0,0,0,8455.042,8455.042,8257.594051,8248.420172
AFG,MSR,0,0,0,0,0,0,0,0,12360.261,12360.261,,
AFG,MTQ,0,0,0,0,0,0,0,0,12452.471,12452.471,12354.09908,12351.95597
AFG,MUS,0,0,0,0,0,0,0,0,6210.9453,6210.9453,6225.654128,6221.72892
AFG,MWI,0,0,0,0,0,0,0,0,6565.8311,6565.8311,6533.962898,6526.348357
AFG,MYS,0,0,0,0,0,0,0,0,4846.3164,4846.3164,5078.320227,5044.964551
AFG,NAM,0,0,0,0,0,0,0,0,8405.9971,8405.9971,8304.847459,8291.074329
AFG,NCL,0,0,0,0,0,0,0,0,12033.22,12033.22,12087.35444,12083.99031
AFG,NER,0,0,0,0,0,0,0,0,7082.3848,7082.3848,6687.471188,6666.798792
AFG,NFK,0,0,0,0,0,0,0,0,12536.673,12536.673,12637.60648,12635.1512
AFG,NGA,0,0,0,0,0,0,0,0,7391.6758,6883.0215,7004.980828,6982.495281
AFG,NIC,0,0,0,0,0,0,0,0,14235.575,14235.575,14136.3158,14134.68127
AFG,NIU,0,0,0,0,0,0,0,0,13997.746,13997.746,14092.16427,14089.52407
AFG,NLD,0,0,0,0,0,0,0,0,5361.4004,5361.4004,5264.187044,5259.088566
AFG,NOR,0,0,0,0,0,0,0,0,5014.6021,5014.6021,5018.427159,5011.492691
AFG,NPL,0,0,0,0,0,0,0,0,1710.0662,1710.0662,1774.077193,1735.908498
AFG,NRU,0,0,0,0,0,0,0,0,10757.727,10757.727,10847.90468,10844.41575
AFG,NZL,0,0,0,0,0,0,0,0,13761.996,13761.996,13647.263,13644.59005
AFG,OMN,0,0,0,0,0,0,0,0,1587.9423,1587.9423,1681.850673,1634.81016
AFG,PAK,1,0,0,0,0,0,0,0,374.65219,374.65219,805.9721989,665.7519163
AFG,PAL,0,0,0,0,0,0,0,0,3244.8435,3244.8435,3123.030718,3109.530566
AFG,PAN,0,0,0,0,0,0,0,0,14179.023,14179.023,14141.72409,14139.63036
AFG,PCN,0,0,0,0,0,0,0,0,17900.404,17900.404,,
AFG,PER,0,0,0,0,0,0,0,0,15811.19,15811.19,15599.54926,15595.23805
AFG,PHL,0,0,0,0,0,0,0,0,5617.8535,5617.8535,5863.215579,5844.130985
AFG,PLW,0,0,0,0,0,0,0,0,7294.7197,7294.7197,7390.497908,7385.768391
AFG,PNG,0,0,0,0,0,0,0,0,9528.0088,9528.0088,9495.275732,9483.263616
AFG,POL,0,0,0,0,0,0,0,0,4267.9771,4267.9771,4291.677743,4281.975745
AFG,PRI,0,0,0,0,0,0,0,0,12479.579,12479.579,12410.97152,12408.96186
AFG,PRK,0,0,0,0,0,0,0,0,4989.0947,4989.0947,5114.417741,5104.988301
AFG,PRT,0,0,0,0,0,0,0,0,6791.3418,6791.3418,6694.28915,6684.13537
AFG,PRY,0,0,0,0,0,0,0,0,14862.547,14862.547,14711.02313,14707.60582
AFG,PYF,0,0,0,0,0,0,0,0,15755.988,15755.988,15826.68693,15824.02729
AFG,QAT,0,1,1,0,0,0,0,0,1987.9252,1987.9252,1926.807106,1903.662243
AFG,REU,0,0,0,0,0,0,0,0,6333.1509,6333.1509,6359.583713,6355.589737
AFG,ROM,0,0,0,0,0,0,0,0,3813.9353,3813.9353,3782.032176,3768.174013
AFG,RUS,0,0,0,0,0,0,0,0,3367.5264,3367.5264,3061.364235,2957.415293
AFG,RWA,0,0,0,0,0,0,0,0,5755.2217,5755.2217,5715.021484,5707.945691
AFG,SAU,0,0,0,0,0,0,0,0,2425.4365,2425.4365,2702.498021,2603.315923
AFG,SDN,0,0,0,0,0,0,0,0,4222.9209,4222.9209,4236.655551,4197.705003
AFG,SEN,0,0,0,0,0,0,0,0,8799.582,8799.582,8659.624091,8654.799222
AFG,SGP,0,0,0,0,0,0,0,0,5157.8916,5157.8916,5248.136904,5243.380667
AFG,SHN,0,0,0,0,0,0,0,0,9691.4316,9691.4316,9896.132604,9859.887661
AFG,SLB,0,0,0,0,0,0,0,0,10680.288,10680.288,10742.30946,10737.52262
AFG,SLE,0,0,0,0,0,0,0,0,8795.5664,8795.5664,8644.45523,8639.2164
AFG,SLV,0,0,0,0,0,0,0,0,14203.462,14203.462,14129.14688,14127.75493
AFG,SMR,0,0,0,0,0,0,0,0,4901.499,4901.499,4813.287433,4807.224751
AFG,SOM,0,0,0,0,0,0,0,0,4380.1816,4380.1816,4221.252647,4180.245736
AFG,SPM,0,0,0,0,0,0,0,0,9474.9668,9474.9668,9389.558024,9387.362877
AFG,STP,0,0,0,0,0,0,0,0,7512.9175,7512.9175,7424.89165,7419.234962
AFG,SUR,0,0,0,0,0,0,0,0,12679.807,12679.807,12516.16532,12331.62677
AFG,SVK,0,0,0,0,0,0,0,0,4508.77,4508.77,4289.401773,4280.032546
AFG,SVN,0,0,0,0,0,0,0,0,4719.4263,4719.4263,4607.868349,4601.33055
AFG,SWE,0,0,0,0,0,0,0,0,4597.1821,4597.1821,4644.212326,4636.476413
AFG,SWZ,0,0,0,0,0,0,0,0,7872.1709,7872.1709,7837.530973,7833.208293
AFG,SYC,0,0,0,0,0,0,0,0,4589.3809,4589.3809,4587.469635,4581.557433
AFG,SYR,0,0,0,0,0,0,0,0,3022.6021,3022.6021,2832.413155,2812.356841
AFG,TCA,0,0,0,0,0,0,0,0,12522.609,12522.609,12445.23527,12443.44373
AFG,TCD,0,0,0,0,0,0,0,0,5989.5952,5989.5952,5855.769445,5842.391164
AFG,TGO,0,0,0,0,0,0,0,0,7601.8325,7601.8325,7463.657621,7457.437323
AFG,THA,0,0,0,0,0,0,0,0,3903.4146,3903.4146,4011.002729,3999.327162
AFG,TJK,1,0,0,0,0,0,0,0,459.24741,459.24741,498.4332361,424.7297657
AFG,TKL,0,0,0,0,0,0,0,0,13214.696,13214.696,13357.65335,13354.43341
AFG,TKM,1,0,0,0,0,0,0,0,1042.7314,1042.7314,953.3536919,852.6097544
AFG,TMP,0,0,0,0,0,0,0,0,7622.7778,7622.7778,7733.27135,7729.446807
AFG,TON,0,0,0,0,0,0,0,0,13624.999,13624.999,13716.50328,13713.83271
AFG,TTO,0,0,0,0,0,0,0,0,12806.996,12806.996,12721.01163,12718.80807
AFG,TUN,0,0,0,0,0,0,0,0,5252.6182,5252.6182,5183.573717,5176.617723
AFG,TUR,0,0,0,0,0,0,0,0,3581.6077,3254.2534,3249.258177,3197.643156
AFG,TUV,0,0,0,0,0,0,0,0,12382.264,12382.264,12367.10246,12361.7635
AFG,TWN,0,0,0,0,0,0,0,0,5105.7861,5105.7861,5189.498738,5182.34092
AFG,TZA,0,0,0,0,0,0,0,0,5574.7842,5731.8418,5617.330747,5603.674282
AFG,UGA,0,0,0,0,0,0,0,0,5380.8501,5380.8501,5307.030691,5297.469811
AFG,UKR,0,0,0,0,0,0,0,0,3580.6257,3580.6257,3272.287431,3241.368859
AFG,URY,0,0,0,0,0,0,0,0,15100.648,15100.648,15000.65536,14997.55096
AFG,USA,0,0,0,0,0,0,0,0,10847.876,11155.072,11626.57895,11576.60443
AFG,UZB,1,0,1,0,0,0,0,0,751.27094,751.27094,741.4509788,668.1815002
AFG,VCT,0,0,0,0,0,0,0,0,12577.822,12577.822,12487.69252,12485.54482
AFG,VEN,0,0,0,0,0,0,0,0,13208.571,13208.571,13221.28428,13216.75973
AFG,VGB,0,0,0,0,0,0,0,0,12377.805,12377.805,12289.68015,12287.68229
AFG,VNM,0,0,0,0,0,0,0,0,3884.1033,3884.1033,4505.889908,4474.746533
AFG,VUT,0,0,0,0,0,0,0,0,11938.982,11938.982,11961.76395,11957.73509
AFG,WLF,0,0,0,0,0,0,0,0,13094.978,13094.978,13187.55087,13184.69687
AFG,WSM,0,0,0,0,0,0,0,0,12020.438,12020.438,13613.03958,13610.20512
AFG,YEM,0,0,0,0,0,0,0,0,3279.8767,3279.8767,3281.159665,3265.185468
AFG,YUG,0,0,0,0,0,0,0,0,4258.7603,4258.7603,4168.198045,4160.491732
AFG,ZAF,0,0,0,0,0,0,0,0,9273.1328,7977.6401,8338.339474,8308.032937
AFG,ZAR,0,0,0,0,0,0,0,0,7100.062,7100.062,6738.45082,6701.339939
AFG,ZMB,0,0,0,0,0,0,0,0,7048.7598,7048.7598,6882.723152,6871.454294
AFG,ZWE,0,0,0,0,0,0,0,0,7088.1895,7088.1895,7162.381736,7154.211409
AGO,ABW,0,0,0,0,0,0,0,0,9516.9131,9516.9131,9587.315501,9584.19312
AGO,AFG,0,0,0,0,0,0,0,0,7607.7998,7607.7998,7573.25311,7563.813501
AGO,AGO,0,0,0,0,0,0,0,0,419.96664,419.96664,295.5981188,67.45548379
AGO,AIA,0,0,0,0,0,0,0,0,8901.4639,8901.4639,8998.160642,8994.440243
AGO,ALB,0,0,0,0,0,0,0,0,5623.8267,5623.8267,5708.832637,5699.611253
AGO,AND,0,0,0,0,0,0,0,0,5837.0879,5837.0879,5958.820577,5949.662874
AGO,ANT,0,0,0,0,0,0,0,0,9383.1875,9383.1875,9396.202753,9390.071852
AGO,ARE,0,0,0,0,0,0,0,0,5805.2549,5805.2549,5939.362467,5933.661787
AGO,ARG,0,0,0,0,0,0,0,0,7792.0303,7792.0303,7977.915715,7961.882044
AGO,ARM,0,0,0,0,0,0,0,0,6331.3462,6331.3462,6413.464133,6407.157693
AGO,ATG,0,0,0,0,0,0,0,0,8746.9648,8746.9648,8846.353995,8842.544563
AGO,AUS,0,0,0,0,0,0,0,0,13528.195,13284.232,12954.90535,12879.33736
AGO,AUT,0,0,0,0,0,0,0,0,6357.0166,6357.0166,6432.058195,6423.48355
AGO,AZE,0,0,0,0,0,0,0,0,6643.2515,6643.2515,6652.019938,6645.088789
AGO,BDI,0,0,0,0,0,0,0,0,1878.5764,1878.5764,1905.419737,1888.74319
AGO,BEL,0,0,0,0,0,0,0,0,6696.229,6696.229,6817.662461,6809.597763
AGO,BEN,0,0,0,0,0,0,0,0,2071.8374,2064.176,2340.250543,2307.673135
AGO,BFA,0,0,0,0,0,0,0,0,2876.1355,2876.1355,3026.398145,3008.166199
AGO,BGD,0,0,0,0,0,0,0,0,9121.0977,9121.0977,9116.832901,9113.504653
AGO,BGR,0,0,0,0,0,0,0,0,5822.2476,5822.2476,5962.843134,5953.88018
AGO,BHR,0,0,0,0,0,0,0,0,5615.4727,5615.4727,5649.496412,5643.866559
AGO,BHS,0,0,0,0,0,0,0,0,10490.606,10490.606,10610.82487,10606.87741
AGO,BIH,0,0,0,0,0,0,0,0,5888.7886,5888.7886,6028.429245,6019.445404
AGO,BLR,0,0,0,0,0,0,0,0,7104.6777,7104.6777,7185.96345,7177.507243
AGO,BLZ,0,0,0,0,0,0,0,0,11578.899,11578.899,11631.94123,11629.16767
AGO,BMU,0,0,0,0,0,0,0,0,9436.543,9436.543,9541.700143,9537.390179
AGO,BOL,0,0,0,0,0,0,0,0,8830.2344,8495.1221,8607.540392,8599.22131
AGO,BRA,0,1,1,0,0,0,0,0,6559.9663,6674.7056,6440.572262,6391.615326
AGO,BRB,0,0,0,0,0,0,0,0,8414.0078,8414.0078,8503.3701,8499.698702
AGO,BRN,0,0,0,0,0,0,0,0,11386.53,11386.53,11296.04364,11293.60272
AGO,BTN,0,0,0,0,0,0,0,0,9162.6348,9162.6348,9167.857295,9164.577248
AGO,BWA,0,0,0,0,0,0,0,0,2223.5779,2223.5779,2013.846986,1975.633068
AGO,CAF,0,0,0,0,0,0,0,0,1586.9785,1586.9785,1745.579423,1711.955138
AGO,CAN,0,0,0,0,0,0,0,0,10904.939,10635.11,11627.29273,11486.64262
AGO,CCK,0,0,0,0,0,0,0,0,9114.4365,9114.4365,,
AGO,CHE,0,0,0,0,0,0,0,0,6235.3848,6235.3848,6356.838224,6348.072656
AGO,CHL,0,0,0,0,0,0,0,0,8914.0967,8914.0967,8947.971719,8944.550249
AGO,CHN,0,0,0,0,0,0,0,0,11769.515,11769.515,11829.96678,11803.08715
AGO,CIV,0,0,0,0,0,0,0,0,2480.1379,2694.584,2712.489592,2688.066924
AGO,CMR,0,0,0,0,0,0,0,0,1424.6877,1424.6877,1787.590855,1716.956992
AGO,COG,0,0,1,0,0,0,0,0,556.94666,556.94666,681.5906393,592.3489428
AGO,COK,0,0,0,0,0,0,0,0,16605.094,16605.094,16549.55965,16543.85553
AGO,COL,0,0,0,0,0,0,0,0,9911.5244,9911.5244,9982.689204,9978.604793
AGO,COM,0,0,0,0,0,0,0,0,3301.0176,3301.0176,3281.955562,3271.045567
AGO,CPV,0,1,1,0,1,0,0,0,4839.9741,4839.9741,5054.009819,5043.360403
AGO,CRI,0,0,0,0,0,0,0,0,10980.7,10980.7,11066.57939,11063.80096
AGO,CUB,0,0,0,0,0,0,0,0,10977.253,10977.253,10784.00656,10771.43645
AGO,CXR,0,0,0,0,0,0,0,0,10106.604,10106.604,,
AGO,CYM,0,0,0,0,0,0,0,0,10823.138,10823.138,10914.78171,10911.81462
AGO,CYP,0,0,0,0,0,0,0,0,5332.0352,5332.0352,5396.995518,5388.8589
AGO,CZE,0,0,0,0,0,0,0,0,6560.2383,6560.2383,6653.980078,6645.838965
AGO,DEU,0,0,0,0,0,0,0,0,6738.3521,6830.042,6825.559198,6813.506127
AGO,DJI,0,0,0,0,0,0,0,0,4015.1838,4015.1838,4027.681442,4020.596835
AGO,DMA,0,0,0,0,0,0,0,0,8654.3389,8654.3389,8747.454362,8743.769241
AGO,DNK,0,0,0,0,0,0,0,0,7179.0645,7179.0645,7308.256539,7300.732239
AGO,DOM,0,0,0,0,0,0,0,0,9602.5518,9602.5518,9734.70053,9730.951534
AGO,DZA,0,0,0,0,0,0,0,0,5194.2437,5194.2437,5223.227204,5210.311785
AGO,ECU,0,0,0,0,0,0,0,0,10205.398,10205.398,10339.43157,10336.62106
AGO,EGY,0,0,0,0,0,0,0,0,4736.9512,4736.9512,4814.249366,4802.730874
AGO,ERI,0,0,0,0,0,0,0,0,3901.9541,3901.9541,3958.309225,3949.715127
AGO,ESH,0,0,0,0,0,0,0,0,4917.6313,4917.6313,5009.332365,4998.485566
AGO,ESP,0,0,0,0,0,0,0,0,5752.252,5752.252,5815.768649,5798.347983
AGO,EST,0,0,0,0,0,0,0,0,7665.3174,7665.3174,7745.417248,7738.538719
AGO,ETH,0,0,0,0,0,0,0,0,3464.5671,3464.5671,3510.409562,3496.072515
AGO,FIN,0,0,0,0,0,0,0,0,7746.2354,7746.2354,7962.54351,7952.92503
AGO,FJI,0,0,0,0,0,0,0,0,16618.514,16618.514,16508.94822,16505.28992
AGO,FLK,0,0,0,0,0,0,0,0,7947.249,7947.249,7893.728122,7887.052534
AGO,FRA,0,0,0,0,0,0,0,0,6510.3218,6510.3218,6384.804468,6363.59963
AGO,FRO,0,0,0,0,0,0,0,0,8073.6772,8073.6772,8196.326079,8189.613237
AGO,FSM,0,0,0,0,0,0,0,0,16170.586,16170.586,15531.28309,15504.12006
AGO,GAB,0,0,0,0,0,0,0,0,1110.3707,1110.3707,1179.842467,1118.9738
AGO,GBR,0,0,0,0,0,0,0,0,6837.5938,6837.5938,7092.603076,7080.327675
AGO,GEO,0,0,0,0,0,0,0,0,6482.7988,6482.7988,6526.833643,6520.3158
AGO,GHA,0,0,0,0,0,0,0,0,2192.3945,2192.3945,2422.775514,2394.138842
AGO,GIB,0,0,0,0,0,0,0,0,5370.5962,5370.5962,5496.657107,5486.708555
AGO,GIN,0,0,0,0,0,0,0,0,3804.6489,3804.6489,3666.297359,3647.913179
AGO,GLP,0,0,0,0,0,0,0,0,8708.249,8708.249,8790.341295,8786.561356
AGO,GMB,0,0,0,0,0,0,0,0,4132.186,4132.186,4221.763951,4210.593187
AGO,GNB,0,1,0,0,1,0,0,0,3941.2268,3941.2268,4045.287105,4034.5901
AGO,GNQ,0,0,0,0,0,0,0,0,1485.0157,1485.0157,1483.46053,1436.555212
AGO,GRC,0,0,0,0,0,0,0,0,5325.2231,5325.2231,5457.883891,5446.658658
AGO,GRD,0,0,0,0,0,0,0,0,8613.7412,8613.7412,8698.281046,8694.772113
AGO,GRL,0,0,0,0,0,0,0,0,9737.8857,9737.8857,9932.566053,9915.384855
AGO,GTM,0,0,0,0,0,0,0,0,11735.94,11735.94,11836.51643,11833.77309
AGO,GUF,0,0,0,0,0,0,0,0,7436.1338,7436.1338,7570.75931,7565.917902
AGO,GUY,0,0,0,0,0,0,0,0,8109.8647,8109.8647,8175.561306,8171.918993
AGO,HKG,0,0,0,0,0,0,0,0,11504.128,11504.128,11483.77133,11481.6304
AGO,HND,0,0,0,0,0,0,0,0,11377.576,11377.576,11505.40816,11502.39869
AGO,HRV,0,0,0,0,0,0,0,0,6086.6978,6086.6978,6139.052886,6129.144852
AGO,HTI,0,0,0,0,0,0,0,0,9868.3965,9868.3965,9973.871649,9970.482783
AGO,HUN,0,0,0,0,0,0,0,0,6296.0039,6296.0039,6385.492327,6376.949405
AGO,IDN,0,0,0,0,0,0,0,0,10294.874,10294.874,10408.96156,10380.32717
AGO,IND,0,0,0,0,0,0,0,0,8025.9683,8025.9683,7771.995122,7740.341344
AGO,IRL,0,0,0,0,0,0,0,0,7160.8096,7160.8096,7275.030219,7267.236981
AGO,IRN,0,0,0,0,0,0,0,0,6368.0176,6368.0176,6361.974209,6345.599512
AGO,IRQ,0,0,0,0,0,0,0,0,5736.8208,5736.8208,5831.624484,5823.346298
AGO,ISL,0,0,0,0,0,0,0,0,8642.9541,8642.9541,8765.36583,8758.938143
AGO,ISR,0,0,0,0,0,0,0,0,5096.1479,5096.1479,5173.667472,5165.500459
AGO,ITA,0,0,0,0,0,0,0,0,5645.2432,5645.2432,5850.537811,5827.607232
AGO,JAM,0,0,0,0,0,0,0,0,10324.341,10324.341,10439.64887,10436.40996
AGO,JOR,0,0,0,0,0,0,0,0,5140.3579,5140.3579,5211.900298,5203.516369
AGO,JPN,0,0,0,0,0,0,0,0,13861.75,13861.75,13676.4242,13669.44465
AGO,KAZ,0,0,0,0,0,0,0,0,8643.7373,8689.3691,8603.075061,8572.526504
AGO,KEN,0,0,0,0,0,0,0,0,2744.3113,2744.3113,2758.795729,2742.570894
AGO,KGZ,0,0,0,0,0,0,0,0,8454.7695,8454.7695,8434.702432,8428.801093
AGO,KHM,0,0,0,0,0,0,0,0,10393.313,10393.313,10326.07236,10323.15781
AGO,KIR,0,0,0,0,0,0,0,0,17657.943,17657.943,17603.95584,17594.54844
AGO,KNA,0,0,0,0,0,0,0,0,8842.2324,8842.2324,8846.592986,8803.031001
AGO,KOR,0,0,0,0,0,0,0,0,12705.4,12705.4,12773.39468,12770.61864
AGO,KWT,0,0,0,0,0,0,0,0,5649.5044,5649.5044,5693.167438,5687.200175
AGO,LAO,0,0,0,0,0,0,0,0,10254.811,10254.811,10337.57061,10333.29741
AGO,LBN,0,0,0,0,0,0,0,0,5301.9927,5301.9927,5380.278827,5372.414339
AGO,LBR,0,0,0,0,0,0,0,0,3154.2361,3154.2361,3228.089132,3212.445833
AGO,LBY,0,0,0,0,0,0,0,0,4626.3579,4626.3579,4687.459298,4669.660408
AGO,LCA,0,0,0,0,0,0,0,0,8580.7754,8580.7754,8669.953836,8666.318261
AGO,LKA,0,0,0,0,0,0,0,0,7594.3198,7594.3198,7604.338376,7600.434707
AGO,LSO,0,0,0,0,0,0,0,0,2721.2241,2721.2241,2617.787378,2596.177953
AGO,LTU,0,0,0,0,0,0,0,0,7158.9653,7158.9653,7297.729782,7290.466377
AGO,LUX,0,0,0,0,0,0,0,0,6540.2729,6540.2729,6656.551214,6648.447719
AGO,LVA,0,0,0,0,0,0,0,0,7388.8354,7388.8354,7480.259178,7473.351223
AGO,MAC,0,1,1,0,1,0,0,0,11443.559,11443.559,,
AGO,MAR,0,0,0,0,0,0,0,0,5221.7622,5221.7622,5301.950725,5290.165964
AGO,MDA,0,0,0,0,0,0,0,0,6403.2559,6403.2559,6509.112583,6501.445062
AGO,MDG,0,0,0,0,0,0,0,0,3857.4277,3857.4277,3785.104068,3772.183694
AGO,MDV,0,0,0,0,0,0,0,0,6836.0688,6836.0688,6772.011776,6767.72013
AGO,MEX,0,0,0,0,0,0,0,0,12685.997,12685.997,13000.27349,12981.08561
AGO,MHL,0,0,0,0,0,0,0,0,17596.715,17596.715,17390.40862,17387.32373
AGO,MKD,0,0,0,0,0,0,0,0,5719.4673,5719.4673,5796.154977,5787.327885
AGO,MLI,0,0,0,0,0,0,0,0,3352.4292,3352.4292,3462.445779,3442.17523
AGO,MLT,0,0,0,0,0,0,0,0,4980.6025,4980.6025,5089.842335,5079.683788
AGO,MMR,0,0,0,0,0,0,0,0,9555.3496,9555.3496,9564.913441,9561.559647
AGO,MNG,0,0,0,0,0,0,0,0,11014.058,11014.058,10968.1604,10955.55006
AGO,MNP,0,0,0,0,0,0,0,0,14824.509,14824.509,14777.86827,14776.22189
AGO,MOZ,0,1,1,0,1,0,0,0,2794.2769,2794.2769,2664.913332,2638.410051
AGO,MRT,0,0,0,0,0,0,0,0,4395.7378,4395.7378,4436.974192,4414.131287
AGO,MSR,0,0,0,0,0,0,0,0,8775.9238,8775.9238,,
AGO,MTQ,0,0,0,0,0,0,0,0,8605.6045,8605.6045,8690.882078,8687.210075
AGO,MUS,0,0,0,0,0,0,0,0,4915.3716,4915.3716,4828.118731,4820.691002
